x,y
-0.8545017135271672,-0.0013608367311930898
-0.8545018173408686,-0.01631064697921271
-0.8545019501041994,-0.03127044991739036
-0.8545020699205704,-0.04624942426276575
-0.8545021486178512,-0.061256793831659474
-0.854502286626936,-0.07630186180401972
-0.8545024102120465,-0.09139401285999066
-0.854502502524124,-0.1065427502816217
-0.8545026535911606,-0.12175773237720479
-0.8545027544591848,-0.13704875801106872
-0.8545028986475477,-0.15242584632922868
-0.854503014534274,-0.16789920971597225
-0.8545030855194842,-0.1834793142951393
-0.8545032477175978,-0.19917693720421173
-0.8545033625248302,-0.215003104256281
-0.8545034608920119,-0.23096921742507423
-0.8545036009711886,-0.24708706425565582
-0.8545037267096038,-0.26336881394624756
-0.8545038680436886,-0.2798271115102058
-0.8545039937397438,-0.2964750772096914
-0.8545040898073745,-0.31332637464199053
-0.8545042316034658,-0.3303952889723994
-0.8545043729255387,-0.34769670262866686
-0.85450452319851,-0.36524621550553665
-0.8545046407285453,-0.38306016422538797
-0.8545047954670207,-0.40115575986696056
-0.8545048903855852,-0.4195510355901822
-0.8545050801260461,-0.43826512241243626
-0.854505215262995,-0.4573180658536118
-0.8545053502169733,-0.47673116994963877
-0.8545054935329366,-0.4965269788072493
-0.8545056691873244,-0.5167294224454722
-0.8545058129883719,-0.53736387901765
-0.8545060140270075,-0.5584574602836764
-0.8545061853593202,-0.5800389600994404
-0.8545062794803753,-0.6021391535395823
-0.8545064740118455,-0.6247911255327431
-0.8545067082749411,-0.6480301590160924
-0.49342284696539873,-0.38797568864254983
-0.46873888106572664,-0.38202245560666614
-0.4549746609072853,-0.3842429550891003
-0.4444537425335221,-0.3888789843150866
-0.43597560370816496,-0.39513673148085154
-0.42913830521272167,-0.4028349632795974
-0.42388429478280953,-0.4120862564034788
-0.4204981451929689,-0.4233512016609427
-0.4201044350950885,-0.4380195384017022
-0.7758827581096474,-0.8378264337427692
-0.7490891984841642,-0.8378267952473127
-0.723120893281338,-0.837827125552398
-0.6979251904343298,-0.8378275231570718
-0.6734532831522344,-0.8378278947414887
-0.6496600018787462,-0.8378281523906389
-0.6265036735310552,-0.837828489057006
-0.6039454097817334,-0.8378288706398906
-0.5819489402467465,-0.837829145337065
-0.560480644977796,-0.8378294360304738
-0.5395090404692536,-0.8378297374971194
-0.5190046648943322,-0.8378300225410336
-0.4989399307820056,-0.8378302877293095
-0.47928898150394633,-0.8378305868378977
-0.46002743747569896,-0.8378308434184685
-0.44113241941198467,-0.8378311147180141
-0.4225823084100683,-0.8378313809202695
-0.4043566900552892,-0.8378316346304029
-0.38643624446495684,-0.8378318581704441
-0.3688026918134958,-0.8378321007467194
-0.3514386420875229,-0.8378323320168642
-0.33432759716717503,-0.8378326144663372
-0.317453769496478,-0.8378328314362384
-0.3008021748026434,-0.8378330717470994
-0.28435843820436874,-0.8378332907882907
-0.26810882100432515,-0.8378335217959506
-0.25204012471845477,-0.8378337481666185
-0.2361396596742964,-0.8378339397187967
-0.22039524233046423,-0.8378342020485718
-0.20479505158800526,-0.8378344056108846
-0.18932771012425487,-0.8378346158807737
-0.1739821765164521,-0.8378348314526798
-0.15874773329580957,-0.837835064490284
