x,y
1.5197760681884471,0.8622012527334144
1.459676536528119,0.8621997808558611
1.4030349021547095,0.8621984201347184
1.3495292072462757,0.8621971328412998
1.298875848967411,0.8621958951971551
1.250824080398144,0.8621947407967954
1.2051511670419481,0.862193610523147
1.1616588578670681,0.862192579398788
1.120169676299797,0.8621915227415501
1.0805248486748251,0.8621906088098328
1.0425811720188491,0.8621896833380829
1.0062097515270596,0.8621888209665299
0.971293858099863,0.862187968546591
0.9377276777579212,0.8621871071331159
0.9054151846809917,0.8621863785212838
0.8742685403269581,0.8621856042606016
0.8442077547251516,0.862184842016818
0.8151595880966247,0.8621841353509163
0.7870568352421345,0.8621835113667994
0.7598375611797737,0.8621828225104773
0.7334449207888039,0.86218215180345
0.7078264292267759,0.8621815603124516
0.682933429415868,0.8621809529596767
0.6587209546199012,0.8621803682384932
0.6351472235294022,0.8621797782772792
0.6121734485769582,0.8621792307386325
0.5897634411379884,0.8621786797961277
0.5678835098111579,0.8621781788547659
0.546502094243801,0.8621776633613261
0.525589680820519,0.8621771068249472
0.5051186808601795,0.8621766194251586
0.4850631025703282,0.8621761736080267
0.4653984583542073,0.8621756663878869
0.44610180925867465,0.8621752387958308
0.4271513587189827,0.862174747507377
0.40852664454995125,0.8621743291273885
0.39020816012285325,0.862173844814879
0.3721775357855419,0.8621734383941024
0.3544172122013744,0.8621730112457088
0.3369105208937022,0.8621725549583259
0.319641608776544,0.8621721575496403
0.3025952670423856,0.8621717227499645
0.28575701801958975,0.862171352647653
0.2691129157532978,0.8621709432773182
0.25264961008382497,0.8621705056786884
0.236354284549368,0.862170148974858
0.2202145247665151,0.8621697701109983
0.204218372761374,0.8621693698338627
0.1883542606354407,0.8621689667480849
0.17261096683144092,0.8621685646306307
0.15697759877329792,0.8621682337168485
0.14144351046488335,0.8621678382369965
0.1259983534899231,0.8621674646864206
0.11063198536345653,0.8621670865999272
0.09533446671734773,0.8621666960113556
0.08009603998307782,0.862166375620489
0.06490707445679457,0.8621660130922643
0.04975807643940634,0.862165606272681
0.03463965586149802,0.862165271435993
0.019542484475473517,0.8621648919041265
0.004457295348097921,0.8621645388914789
-0.010625152761437428,0.8621641765235777
-0.02571409227829738,0.8621637821745792
-0.040818773399359284,0.8621634057629421
-0.055948485301001175,0.8621630486898924
-0.07111257943445141,0.862162720067914
-0.08632048106834808,0.8621623131695763
-0.10158174393504099,0.8621619552416038
-0.11690603774036601,0.862161583769633
-0.13230320029641257,0.8621612333723943
-0.14778323962202636,0.8621608469988663
-0.16335638353742712,0.8621604397992899
-0.1790331107621764,0.8621600830580646
-0.19482414182915864,0.8621597117235423
-0.21074050994026924,0.8621593395779198
-0.2267935643481039,0.8621589212649785
-0.2429950576016544,0.8621585596673038
-0.2593570840870875,0.8621581339171213
-0.2758922356329443,0.8621577307010089
-0.29261355458715527,0.8621573251646384
-0.30953461671171817,0.8621569179052441
-0.3266695668823404,0.8621564965978454
-0.3440331971567943,0.8621561059714637
-0.36164094228222143,0.8621556908866209
-0.3795089815425012,0.8621552143883104
-0.3976543805466987,0.8621548200281536
-0.4160949421873514,0.8621543365398374
-0.43484957322686835,0.8621539185552911
-0.45393808213580494,0.8621534354052728
-0.47338152017684737,0.8621529820607886
-0.49320207639725105,0.8621524747768264
-0.513423362595793,0.8621519780047188
-0.3628405434961215,0.5857345840910172
-0.35755487938915875,0.5552648063447634
-0.35899267889936193,0.5366374477242386
-0.36263954865535686,0.5220909090919353
-0.3675844164709375,0.5099353352038553
-0.3734769960398648,0.49945427345285365
-0.3801606275651121,0.4902711376149221
-0.38757156214138655,0.4821693635931341
-0.3957038857041869,0.47502495937590017
-0.40459786107209467,0.4687782492311401
-0.41434201740390114,0.463425629653885
-0.4250880069020416,0.4590258779920068
-0.43708771297627236,0.4557274352699928
-0.4507830467383636,0.45384195991690773
-0.4670677386738319,0.45406814436550147
-0.4884473117390871,0.45850909963159214
-0.8532730776579524,0.773345600727077
-0.8532723647370474,0.7465793077211109
-0.8532716768436516,0.72062014394011
-0.853270941295691,0.6954168913653623
-0.8532702044287337,0.6709222706852931
-0.8532695515392048,0.647092495248308
-0.8532689861537714,0.6238868506413255
-0.8532682705378374,0.6012673021932786
-0.8532677157805497,0.5791988021223049
-0.8532671106296564,0.5576482856720151
-0.8532664699029692,0.5365849990269309
-0.8532659508392751,0.5159802323321193
-0.8532653852911417,0.49580686183999945
-0.8532648092236942,0.47603953095602725
-0.8532642764991931,0.4566543883780668
-0.853263755197763,0.4376289078023682
-0.8532632218434077,0.41894183001152135
-0.8532626975832539,0.400573075275282
-0.8532622231135337,0.3825036328852888
-0.8532617148109993,0.3647154114320491
-0.8532612491023982,0.3471912884307123
-0.8532607416142658,0.329914897358642
-0.8532602783788387,0.3128706987712281
-0.8532598357615843,0.29604380474275327
-0.8532593245257467,0.279419947534359
-0.8532589164237407,0.2629855340792758
-0.853258461250487,0.24672740372775534
-0.8532579748873508,0.23063294563594153
-0.853257561050459,0.21469002110638602
-0.8532570948325642,0.19888684229538148
-0.8532566530436677,0.18321204880820138
-0.8532562504950209,0.16765460254522566
-0.8532558022830535,0.15220375388955945
-0.8532553776405555,0.136849060355699
-0.8532549840532222,0.12158031244752214
-0.8532545229801569,0.10638750557021068
-0.8532540989866209,0.09126085556213141
-0.8532536776611073,0.0761907242503572
-0.8532532729917951,0.06116762018057302
-0.8532528373523156,0.04618216414118407
-0.8532524469314289,0.031225077718911906
-0.8532520096563664,0.016287143726990087
-0.853251626335571,0.0013591987314018634
