x,y
1.444000005722046,0.0
1.4438611084894637,0.020027878490885224
1.4434444435125497,0.040051904049795584
1.4427500909486615,0.06006822448597725
1.4577535982323266,0.08096022622168196
1.4405289107692136,0.1000623493794298
1.4549471688650435,0.12136246207438345
1.453123955036334,0.1415305009131387
1.4510211914913451,0.161671312335239
1.448639282756443,0.18178102168284857
1.460834617918613,0.203929618800364
1.4578656542796053,0.22417137284983463
1.454616228723626,0.2443700011608155
1.451086966370087,0.2645216179527481
1.4629778704389775,0.28770978153929605
1.4588466930849593,0.30797320315675797
1.4544348650832566,0.3281773773705378
1.4653004216750483,0.35205622030997563
1.4748114759754112,0.37605182341128796
1.4694538808040163,0.3964708762945155
1.4792019423960225,0.42119541245876124
1.4732177958838135,0.4416710175636503
1.4669502340336151,0.46206165468819543
1.4746436265841294,0.48706785116209333
1.4677462861276187,0.507473897475954
1.4756143054626065,0.5332198791023166
1.4821118930383321,0.5589278212105474
1.4742171564153914,0.5794305381487543
1.4808473151400088,0.6058806033671763
1.4861042911136229,0.6322333957782971
1.4771924425326688,0.6527844349615334
1.496174689620998,0.6861321951219685
1.5009639462380924,0.7136883322239087
1.5052739698286604,0.7415080486019002
1.5082073911695346,0.7691289400149466
1.4973947133818852,0.7899733751734359
1.5135090554296522,0.825509697225893
1.515852786626914,0.8542776846337997
1.5168226680066192,0.8827649614049582
1.5310071083995684,0.9196810760917816
1.4917540345286964,0.924497097740373
1.4004248540444322,0.8950162186428812
1.2968545599542376,0.8543870126510315
1.2203461880068274,0.8284806888218258
1.1579300077686965,0.809794456681879
1.0962767158731934,0.7895430519079122
1.0354177218198537,0.7677442476827755
0.9873077966847844,0.7535166052142963
0.9405853975152829,0.7387252954082791
0.8936924535233391,0.722159892464376
0.8474469139645299,0.7044414268114835
0.8140328686398232,0.6959823603194571
0.7690053929516965,0.6761706923703396
0.7254325275801309,0.6559204364976022
0.7045472925242346,0.6550245311819037
0.6729857388372761,0.6433126647806618
0.6418889164826562,0.6308554319187384
0.6112714141058457,0.6176635726352414
0.5915498772008911,0.6145548938586373
0.5617828424921484,0.6000700640600053
0.5433073203282988,0.596712766465317
0.524372070489969,0.5922119090903846
0.4958810768585605,0.5759357109241837
0.4782167935074813,0.5712562520553247
0.46014833052536347,0.5654241537036282
0.44295600375664684,0.5599874638508301
0.42539535951005825,0.5533920919308334
0.4176790466506097,0.559238976908185
0.3916784257655016,0.5398861037894489
0.3749376392041276,0.5321868060262778
0.3675202912515095,0.537335896175587
0.3517365418183416,0.5298843049595279
0.3356903973959999,0.5212599764118635
0.3284283766928229,0.5258657692754853
0.31333455575596936,0.5175388673791835
0.2980303779915389,0.5080343276455084
0.2909554158464364,0.5121190586783806
0.276596359204501,0.502961683599887
0.26207901754859775,0.49262421779448523
0.2552212474747264,0.496211795742817
0.24119423872194753,0.48537545730631754
0.23443901583066754,0.4886740664331643
0.22133873408727356,0.47826579989265067
0.2146840300525468,0.4812897025645894
0.20167338580422803,0.4695197786609883
0.19514187824613266,0.4722717696942894
0.18119229503743997,0.4563445506865253
0.17342108817889593,0.45507594424260916
0.16400467478518377,0.4489837998381014
0.1574315778772645,0.4502713587021322
0.15022053605893115,0.44956623216248237
0.14245205075759576,0.44684272870121794
0.13595026708541305,0.44781862396498145
0.1291716843173409,0.447739508313241
0.1218938843800127,0.4456297705565553
0.11369790709158882,0.4395324589370475
0.1071168084631017,0.43912410800612645
0.10012203387238831,0.43666874255365845
0.09258630549603884,0.43117141470880327
0.08620444035991424,0.43045302144696423
0.0794948957031722,0.4276746001709517
0.07237186944590321,0.42183683476674616
0.0665141484704512,0.42280003631311663
0.06064363160703035,0.4236819002490344
0.05463349874265685,0.4234904591673669
0.048526193087402365,0.4222205806414864
0.04226388544387738,0.41887321136492117
0.0358441054783561,0.41244539499581956
0.030120154737771576,0.41290286996989234
0.0243904095288748,0.41328091133491135
0.018610908634165167,0.41258044529431603
0.012824337700460466,0.4107998872169134
0.007073413192784288,0.4079386725970195
0.0013904644246764799,0.40099758236620886
-0.004171394269648002,0.4009782960768673
-0.009732450477659787,0.40088187020936805
-0.015291634372053518,0.40070832331396883
-0.020847876485716614,0.40045768877735016
-0.0263342730833526,0.3991321971847711
-0.031787922254260984,0.3977317176777431
-0.03711432141329774,0.39526135515997574
-0.04216376785941699,0.39073164950770667
-0.04648945448825479,0.38117546246428435
-0.05123248989327174,0.37653051450762054
-0.057489802537872635,0.38270604693397375
-0.0627922990758957,0.38187186716546134
-0.06808271572952188,0.38096422348373554
-0.07317047636122175,0.37900143415943083
-0.07801376015122267,0.3759918294199278
-0.08235426936255877,0.37096869233642443
-0.08910326722515745,0.3766027131148615
-0.09431807134602392,0.37533065045801794
-0.09951473070367636,0.37398638227701186
-0.1046922455729062,0.3725701671800559
-0.1098496199114916,0.3710822776163978
-0.11498586155181462,0.36952299982390735
-0.12009998239173272,0.36789263377401016
-0.12519099858466848,0.36619149311397997
-0.13025793072888026,0.36441990510659916
-0.1349501966552536,0.3616413280151231
-0.1395905016672302,0.35880284907034793
-0.14380264111814395,0.3549785768150164
-0.14677085141993618,0.3483422318703585
-0.15319225415268706,0.34993732684748446
-0.1559625848125894,0.34322685675020426
-0.16198688401906633,0.3437444483651062
-0.1693716680414177,0.3468562292516905
-0.17326375851916745,0.3426888859407147
-0.17614592059091885,0.3367084956386092
-0.18412953860252815,0.3403899363519618
-0.18834500693685782,0.3369305033204748
-0.19250001404290767,0.3334197613372492
-0.19557005104005926,0.3281407542347235
-0.20481691794068718,0.33306310539619133
-0.21102348249157643,0.3327237366831641
-0.2117871942165421,0.3239061285643684
-0.21570050809264446,0.32010825749175625
-0.22753291540420356,0.32776479929332625
-0.23031225114258203,0.32213702872254313
-0.2312011012287143,0.3140796708363031
-0.23674293445568612,0.31243683353238566
-0.24166851734060707,0.3099118148336859
-0.24093716529582543,0.30029031791904304
-0.2438057930088216,0.29537725857876707
-0.24529033979566714,0.28891807722510177
-0.2440122288905612,0.27946202986637825
-0.24652861696056574,0.2745626195349839
-0.24759960519787708,0.268178005189982
-0.24578748897944955,0.2589160201584923
-0.24865647582379882,0.25476648414674435
-0.2507494317156662,0.24988141990446916
-0.2513188765223531,0.24359560367793412
-0.24885221129358573,0.23459876843836686
-0.25134499946105626,0.23044887698677197
-0.25302431272532633,0.22560959225529356
-0.2531069606185109,0.21945813285767132
-0.2492454265719314,0.2101254877386443
-0.24981557237433444,0.20474664522856337
-0.24793847063601762,0.19752345642169764
-0.25302633197592656,0.19590219689725671
-0.24692875230636877,0.18576108929621565
-0.24625193903550047,0.17995829206879083
-0.25361714476305947,0.17999815931612684
-0.25361896657975763,0.17476103330821452
-0.2518623182397339,0.1684469487083948
-0.2457858180221768,0.15949400949243764
-0.24289633126677676,0.15287371432278596
-0.24755418102491197,0.1510527146965192
-0.25479010277071523,0.15065857356416584
-0.2542519328814201,0.1456192364726111
-0.2509997820695991,0.13916935609076544
-0.2555494865419947,0.13709287030413278
-0.24854958309931438,0.12893062246312564
-0.24673798699457788,0.12367846197806211
-0.25473039056818925,0.12329405420676424
-0.2546038119703327,0.11890286945488229
-0.25349294420653995,0.11412854878062396
-0.248629332865579,0.10781675971671237
-0.2510237027088721,0.1047430604847398
-0.2543085570695189,0.10199584202879955
-0.2603648084107405,0.1002555454349287
-0.2561016613474018,0.09455654444041972
-0.26115976779417,0.09232865878598487
-0.25578378922860934,0.08645611002945909
-0.25808339310891604,0.07932822949593848
-0.2601186638682903,0.07602157288802677
-0.26211170355985164,0.07267367403905282
-0.26502894792695847,0.06953884346661311
-0.25626108918479723,0.06345276522352143
-0.266855764414434,0.062161040762946346
-0.2716001762800894,0.05930718888883196
-0.26553771828159245,0.054136115549601724
-0.26724556632572677,0.050634131972649
-0.27087715628193665,0.04744016739922786
-0.2616360053993778,0.04209029694533067
-0.2582369861674232,0.037876943293454646
-0.26567680795180043,0.03521132338791343
-0.26415350339770327,0.031287825714566925
-0.26058366343316575,0.02720572510207966
-0.26790750412271497,0.02421912260463674
-0.26722056799452776,0.020424779530463875
-0.266480080599209,0.016654163721777065
-0.2636889798226292,0.012810978291723115
-0.2588443109026385,0.008979111445448768
-0.2639428637835858,0.005492167369028231
-0.2589937751629776,0.0017961502833984597
-0.26299368677227547,-0.001823934625660521
-0.2559446078262362,-0.005325781657208721
-0.25684550760207964,-0.00890981801096947
-0.25869487296469224,-0.012568390143264347
-0.2634859282923968,-0.016467083426760006
-0.2582467365043572,-0.019738916228117555
-0.26292781134870685,-0.023768997960973284
-0.27251878303618987,-0.028451834429762866
-0.277063266765401,-0.03281697820490049
-0.27162477245811595,-0.03599968023498683
-0.27604643273693635,-0.040489193896998475
-0.26953445993925007,-0.043360995683553644
-0.278757197190023,-0.04882028980378321
-0.2760882151693993,-0.052309567757770674
-0.271416784749975,-0.05533474951158028
-0.27843901872029375,-0.06080058236235151
-0.2785428913547983,-0.06488347488176878
-0.2795575296022158,-0.06922124313816615
-0.2804209568419208,-0.07775018944805034
-0.28603454117580474,-0.08359572921844471
-0.2829358456844853,-0.0869672897422122
-0.27789562108356847,-0.08965501255547091
-0.2842041939947221,-0.09606239258090489
-0.2828444979459631,-0.09999498554554415
-0.2814303887145724,-0.1039083416310846
-0.27996213834467465,-0.10780170799219628
-0.2784400292959822,-0.11167433562914118
-0.27686435438945595,-0.11552547953186465
-0.27615285629186404,-0.11975224168145303
-0.27811275071971037,-0.12521302747787985
-0.2808796418519101,-0.13117403809953368
-0.28803434162355707,-0.139413820935542
-0.2923308513836658,-0.14653214044622215
-0.2884950146718284,-0.1496516580626417
-0.2837480302432628,-0.15222041038253736
-0.28860600509897966,-0.1600205689135067
-0.28809428901223355,-0.16500203710290726
-0.2883603949722204,-0.17050890945162014
-0.2919431913500591,-0.1781380875693031
-0.28775172322175224,-0.1811047989833003
-0.2952784786394855,-0.19161059132933517
-0.2992423332600752,-0.20013504511891192
-0.29726115946738635,-0.2048336010153959
-0.2960225626557915,-0.21009437493614963
-0.29711705051482623,-0.21713005047620287
-0.3012690393152378,-0.22664061640871672
-0.3012594533783173,-0.233246116828599
-0.30347039736902404,-0.2417637830637625
-0.3008614230807658,-0.2465834604933561
-0.2989415553389874,-0.2520217223621483
-0.298439507454387,-0.2587641181967923
-0.3000465041430145,-0.2675371065898611
